ID	name	lat	lon
1	BREST	48.383	-4.495
2	SWINOUJSCIE	53.917	14.233
3	SHEERNESS	51.446	0.743
5	HOLYHEAD	53.314	-4.620
7	CUXHAVEN 2	53.867	8.717
8	WISMAR 2	53.899	11.458
9	MAASSLUIS	51.917	4.250
10	SAN FRANCISCO	37.807	-122.465
11	WARNEMUNDE 2	54.170	12.103
12	NEW YORK	40.700	-74.013
13	TRAVEMUNDE	53.958	10.872
14	HELSINKI	60.154	24.956
15	LIVERPOOL GEORGES AND PRINCES PIERS	53.400	-3.000
16	LYOKKI	60.850	21.183
17	LYPYRTTI	60.600	21.233
18	JUNGFRUSUND	59.950	22.367
20	VLISSINGEN	51.442	3.596
21	ABERDEEN II	57.150	-2.083
22	HOEK VAN HOLLAND	51.977	4.120
23	DEN HELDER	52.964	4.745
24	DELFZIJL	53.326	6.933
25	HARLINGEN	53.176	5.409
26	LIEPAJA	56.533	20.983
27	UTO	59.783	21.367
28	RUSSARO	59.767	22.950
29	SODERSKAR	60.117	25.417
30	RONNSKAR	63.067	20.800
31	NEDRE SODERTALJE	59.200	17.617
32	IJMUIDEN	52.462	4.555
33	OSCARSBORG	59.678	10.605
34	TRONDHEIM	63.433	10.433
37	DAUGAVGRIVA	57.050	24.033
39	VENEZIA	45.417	12.333
41	POTI	42.167	41.683
42	SEVASTOPOL	44.617	33.533
43	MUMBAI	18.917	72.833
44	ADEN	12.788	44.974
45	KABELVAG	68.213	14.482
47	STAVANGER	58.974	5.730
48	KIDDERPORE	22.533	88.333
51	BATUMI	41.633	41.700
52	CASCAIS	38.683	-9.417
57	VAASA	63.082	21.571
58	BERGEN	60.398	5.320
59	GENOVA	44.400	8.900
61	MARSEILLE	43.279	5.354
62	OSLO	59.909	10.735
63	KOBBAKLINTAR	60.033	19.883
64	GDANSK/NOWY PORT	54.400	18.683
65	SYDNEY	-33.850	151.233
68	LANDSORT	58.742	17.865
69	OLANDS NORRA UDDE	57.366	17.097
70	KUNGSHOLMSFORT	56.105	15.589
71	HANKO	59.823	22.977
72	YSTAD	55.417	13.817
73	VARBERG	57.100	12.217
76	AARHUS	56.147	10.224
77	GRONSKAR	59.283	19.033
78	STOCKHOLM	59.324	18.082
79	OULU	65.040	25.418
80	ESBJERG	55.461	8.441
81	FREDERICIA	55.561	9.754
82	KOBENHAVN	55.705	12.600
83	VYBORG	60.700	28.733
84	LEMSTROM	60.100	20.017
86	YKSPIHLAJA	63.833	23.033
87	VENEZIA	45.417	12.350
88	RATAN	63.986	20.895
89	HIRTSHALS	57.596	9.964
90	BJORN	60.633	17.967
91	FREDERIKSHAVN	57.436	10.549
94	TONOURA	34.900	132.067
95	NORTH SHIELDS	55.007	-1.440
96	HALIFAX	44.667	-63.583
97	BACKEVIK	58.367	11.250
98	SLIPSHAVN	55.288	10.828
99	NEDRE GAVLE	60.683	17.167
104	CAGLIARI	39.200	9.167
105	NAPOLI	40.867	14.267
106	CIVITAVECCHIA	42.050	11.817
107	PALERMO	38.133	13.333
108	PORTO MAURIZIO	43.867	8.017
111	FREMANTLE	-32.066	115.748
112	FERNANDINA BEACH	30.672	-81.465
113	KORSOR	55.332	11.142
118	KLAIPEDA	55.700	21.133
119	HORNBAEK	56.091	12.458
120	GEDSER	54.573	11.926
122	DRAGHALLAN	62.367	17.533
126	TROIS-RIVIERES	46.333	-72.550
127	SEATTLE	47.602	-122.338
129	NAPOLI	40.867	14.267
130	ABURATSUBO	35.160	139.615
131	AYUKAWA	38.297	141.505
132	WAJIMA	37.406	136.900
133	HOSOJIMA	32.429	131.669
134	KUSHIMOTO	33.476	135.773
135	PHILADELPHIA	39.933	-75.142
136	DUNEDIN II	-45.879	170.513
137	PORT-SAINT-FRANCOIS	46.267	-72.617
138	POINTE-AU-PERE	48.517	-68.467
139	HANASAKI	43.283	145.583
140	STROMSTAD	58.950	11.183
142	SKURU	60.100	23.550
144	BATISCAN	46.500	-72.250
145	MANILA	14.583	120.967
146	HEL	54.600	18.800
148	BALTIMORE	39.267	-76.578
150	AUCKLAND II	-36.843	174.769
154	TRIESTE	45.647	13.758
155	HONOLULU	21.307	-157.867
157	BUENOS AIRES	-34.600	-58.367
158	SAN DIEGO	32.713	-117.173
159	OSHORO I	43.217	140.867
161	GALVESTON II	29.310	-94.793
162	LAGOS	37.100	-8.667
163	BALBOA	8.967	-79.567
164	KOTKA	60.450	26.950
165	TOFINO	49.150	-125.917
166	VICTORIA	48.417	-123.367
167	PRINCE RUPERT	54.317	-130.333
168	VENEZIA	45.433	12.333
169	CRISTOBAL	9.350	-79.917
172	MANTYLUOTO	61.594	21.463
173	QUEBEC	46.833	-71.167
174	KO LAK	11.800	99.817
175	VANCOUVER	49.283	-123.117
176	HARRINGTON HBR	50.500	-59.483
179	SMOGEN	58.354	11.218
180	ATLANTIC CITY	39.355	-74.418
183	PORTLAND 	43.657	-70.247
188	KEY WEST	24.555	-81.807
189	PORT HEDLAND	-20.318	118.574
190	DUNBAR	56.000	-2.517
192	NEUVILLE	46.700	-71.567
193	POINT ATKINSON	49.333	-123.250
194	PIETARSAARI 	63.709	22.690
195	SAINT JOHN	45.267	-66.067
196	SYDNEY	-33.855	151.226
201	DESCHAILLONS	46.567	-72.100
202	NEWLYN	50.103	-5.543
203	FURUOGRUND	64.916	21.231
204	KARACHI	24.812	66.975
205	CHENNAI	13.100	80.300
208	ALICANTE I	38.333	-0.483
209	CADIZ II	36.533	-6.317
210	RANGOON	16.767	96.167
213	BLUFF	-46.598	168.345
214	FELIXSTOWE	51.958	1.347
215	TUAPSE	44.100	39.067
216	PORT PIRIE	-33.178	138.012
217	AUCKLAND-WAITEMATA HARBOUR	-36.843	174.769
219	BELFAST 2	54.600	-5.917
221	WELLINGTON HARBOUR	-41.284	174.780
223	QUEQUEN	-38.583	-58.700
224	LEWES	38.782	-75.120
225	KETCHIKAN	55.332	-131.625
226	SAPPI	61.483	21.333
227	SUR SARI	60.083	26.983
229	KEMI	65.673	24.515
230	PORT LINCOLN	-34.716	135.870
231	HELIGMAN	60.200	19.300
234	CHARLESTON I	32.782	-79.925
235	BOSTON	42.353	-71.053
236	WEST-TERSCHELLING	53.363	5.220
237	PRIMORSK	60.350	28.617
238	TVARMINNE	59.850	23.250
239	TURKU	60.428	22.101
240	RAAHE	64.666	24.407
245	LOS ANGELES	33.720	-118.272
246	PENSACOLA	30.403	-87.210
247	PORT LYTTELTON	-43.606	172.722
248	JOHOR BAHRU	1.462	103.792
249	FOGLO	60.032	20.385
253	PORT SAID	31.250	32.300
255	DOVER	51.114	1.323
256	LA JOLLA	32.867	-117.257
258	PONTA DELGADA	37.736	-25.671
259	LYTTELTON II	-43.606	172.722
260	JOLO	6.067	121.000
265	ASTORIA	46.207	-123.768
266	SEWARD	60.120	-149.427
267	NEWCASTLE III	-32.917	151.800
269	MACAU	22.200	113.550
270	DAYTONA BEACH	29.233	-81.000
271	MOMMARK	54.933	10.067
284	DURBAN	-29.874	31.051
285	KASKINEN	62.344	21.215
286	IMMINGHAM	53.630	-0.187
288	SEAVEY ISLAND	43.080	-70.742
289	KALININGRAD	54.950	20.217
299	SEWELLS POINT	36.947	-76.330
300	HILO	19.730	-155.055
302	TREGDE	58.006	7.555
303	SANTA CRUZ DE TENERIFE I	28.483	-16.233
310	YAMBA	-29.430	153.362
311	ANNAPOLIS	38.983	-76.480
312	NARVIK	68.428	17.426
313	HEIMSJO	63.425	9.102
314	STORNOWAY	58.208	-6.389
315	HAMINA	60.563	27.179
316	MAYPORT	30.393	-81.432
317	BOURGAS	42.483	27.483
318	VARNA	43.183	27.917
320	NEWCASTLE I	-32.917	151.800
330	KLAGSHAMN	55.522	12.894
331	TAKORADI	4.885	-1.745
332	EASTPORT	44.903	-66.982
333	NORTH POINT	22.300	114.200
334	SOUTHEND	51.514	0.724
335	TILBURY	51.467	0.367
350	PORTSMOUTH	50.802	-1.111
351	NEWPORT	41.505	-71.327
352	SPLIT - GRADSKA LUKA	43.507	16.442
353	BAKAR	45.300	14.533
359	MERA	34.919	139.825
360	WASHINGTON DC	38.873	-77.022
361	ABERDEEN I	57.144	-2.077
362	WILLETS POINT	40.793	-73.782
363	MIAMI BEACH	25.768	-80.132
366	SANDY HOOK	40.467	-74.008
367	WOODS HOLE	41.523	-70.672
368	ST. GEORGES	32.373	-64.703
369	CALCUTTA	22.550	88.300
373	THESSALONIKI	40.633	22.935
374	PIRAIEVS	37.937	23.627
375	KAVALLA	40.935	24.412
376	RAUMA	61.134	21.426
377	SANTA MONICA	34.008	-118.500
378	CRESCENT CITY	41.745	-124.182
379	CONSTANTZA	44.167	28.667
384	FRIDAY HARBOR	48.547	-123.010
385	NEAH BAY	48.367	-124.612
386	THEVENARD	-32.149	133.641
387	GRONDINES	46.583	-72.033
392	PORT AUX BASQUES	47.567	-59.133
393	ST. JOHN'S	47.567	-52.717
394	CEBU	10.300	123.917
395	FORT PULASKI	32.033	-80.902
396	WILMINGTON	34.227	-77.953
397	SASSNITZ	54.511	13.643
398	KJOLSDAL	61.917	5.633
399	PORTSMOUTH	36.822	-76.293
401	NEVLUNGHAVN	58.967	9.883
405	JUNEAU	58.298	-134.412
407	UCHIURA	35.017	138.890
408	KHIOS	38.372	26.141
409	POSIDHONIA	37.951	22.960
410	PREVEZA	38.959	20.757
411	KALAMAI	37.024	22.116
412	SOLOMON'S ISLAND	38.317	-76.452
413	OOSTENDE	51.233	2.917
414	VISHAKHAPATNAM	17.683	83.283
417	SAUGOR/SAGAR	21.650	88.050
418	GUANTANAMO BAY	19.907	-75.147
420	BHAUNAGAR I	21.800	72.300
425	ANDENES	69.326	16.135
426	SITKA	57.052	-135.342
427	CHARLOTTETOWN	46.233	-63.117
428	CEDAR KEY II	29.135	-83.032
429	NEW LONDON	41.360	-72.090
430	PROVIDENCE	41.807	-71.400
431	MONTEVIDEO	-34.900	-56.250
432	DUBLIN	53.350	-6.217
433	COLONIA	-34.483	-57.850
434	PUNTA DEL ESTE	-34.967	-54.950
435	DOUGLAS	54.150	-4.467
437	ALAMEDA	37.772	-122.298
438	COCHIN	9.967	76.267
440	EUGENE ISLAND	29.372	-91.385
444	FORT PHRACHULA CHOMKLAO	13.550	100.583
445	YAKUTAT	59.548	-139.733
446	KO TAPHAO NOI	7.833	98.433
447	CHURCHILL	58.767	-94.183
448	PORT ADELAIDE	-34.780	138.481
449	KO SICHANG	13.150	100.817
453	LE HAVRE	49.482	0.106
454	ST. MALO	48.641	-2.028
455	CALAIS	50.969	1.868
456	BUENAVENTURA	3.900	-77.100
457	ST. NAZAIRE	47.270	-2.200
458	MATARANI	-17.000	-72.117
460	HACHINOHE I	40.533	141.533
462	RICHMOND	37.567	-77.450
463	MIYAKO I	39.633	141.967
464	PUNTARENAS	9.967	-84.833
466	LA ROCHELLE-LA PALLICE	46.158	-1.221
467	CHERBOURG	49.651	-1.636
468	DUNKERQUE	51.048	2.367
469	ST JEAN DE LUZ	43.395	-1.682
470	ZEEBRUGGE	51.350	3.200
471	BOULOGNE	50.728	1.577
474	DIEPPE	49.929	1.084
475	TALARA	-4.617	-81.283
477	PORT LOUIS	-20.150	57.500
483	VIGO	42.238	-8.731
484	LA CORUNA I	43.369	-8.398
485	SANTANDER I	43.461	-3.791
486	MALOY	61.934	5.113
487	ADAK  SWEEPER COVE	51.863	-176.632
488	TARIFA	36.009	-5.603
489	NIEUWPOORT	51.150	2.733
490	ALGECIRAS	36.117	-5.433
491	MASSACRE BAY	52.833	173.200
495	SKAGWAY	59.450	-135.327
496	MALAGA	36.713	-4.415
497	PORT ISABEL	26.060	-97.215
498	CEUTA	35.892	-5.316
499	VALPARAISO	-33.027	-71.626
500	WELLINGTON II	-41.284	174.780
501	PUERTO MADRYN	-42.767	-65.033
503	ALEXANDRIA	31.217	29.917
508	PORT SAN LUIS	35.177	-120.760
509	ALESUND	62.469	6.152
510	ANTOFAGASTA 2	-23.653	-70.404
511	ANTOFAGASTA	-23.650	-70.417
513	KWAJALEIN	8.732	167.735
518	KUSHIRO	42.976	144.371
519	MONTAUK	41.048	-71.960
520	ST. PETERSBURG	27.760	-82.627
521	KAHULUI HARBOR	20.895	-156.477
522	LEGASPI	13.150	123.750
523	MIDWAY ISLAND	28.212	-177.360
524	VARDO	70.375	31.104
525	BAR HARBOR	44.392	-68.205
526	GRAND ISLE	29.263	-89.957
527	PORT ALBERNI	49.233	-124.817
528	CHUUK	7.447	151.847
531	EVENSKJAER	68.583	16.550
537	DAVAO	7.083	125.633
538	ROCKPORT	28.022	-97.047
539	PAGO PAGO	-14.280	-170.690
540	APRA HARBOUR	13.438	144.653
541	BARENTSBURG	78.067	14.250
542	IMBITUBA	-28.233	-48.650
543	DIAMOND HARBOUR	22.200	88.167
544	LA LIBERTAD II	-2.200	-80.917
545	KEELUNG II	25.133	121.733
546	YUZHNO KURILSK	44.017	145.867
547	BARENTSBURG II	78.067	14.250
549	CAMP COVE	-33.833	151.283
552	PUERTO LIMON	10.000	-83.033
554	ALERT BAY	50.583	-126.950
555	LA LIBERTAD	-2.200	-80.917
556	RECIFE	-8.050	-34.867
557	PUERTO CORTES	15.833	-87.950
558	LA UNION	13.333	-87.817
562	BODO	67.288	14.391
563	GIBARA	21.108	-76.125
564	MACKAY	-21.100	149.233
565	LAS PALMAS C	28.147	-15.408
566	CORDOVA	60.558	-145.752
567	KODIAK ISLAND	57.732	-152.512
569	TIKSI	71.583	128.917
571	TALCAHUANO	-36.683	-73.100
572	CARTAGENA	10.400	-75.550
575	KANTON ISLAND	-2.800	-171.717
578	SALVADOR	-12.967	-38.517
580	BELEM	-1.450	-48.500
581	NAOS ISLAND	8.918	-79.550
593	ARRECIFE	28.972	-13.530
595	WAKE ISLAND	19.290	166.617
596	KANDLA	23.017	70.217
597	GLOUCESTER POINT	37.247	-76.500
598	JOHNSTON ISLAND	16.738	-169.530
599	AMDERMA	69.750	61.700
600	UST KARA	69.250	64.517
601	FEDOROVA	77.717	104.300
602	SANNIKOVA	74.667	138.900
603	SHALAUROVA	73.183	143.233
604	AMBARCHIK	69.617	162.300
605	RAU-CHUA	69.500	166.583
606	PEVEK	69.700	170.250
607	VANKAREM	67.833	-175.833
608	VRANGELIA	70.983	-178.483
609	MALYE KARMAKULY	72.367	52.700
610	UST OLENEK	73.000	119.867
611	DIKSON	73.500	80.400
612	STERLEGOVA	75.417	88.900
613	NETTEN	66.967	-171.933
614	QINHUANGDAO	39.900	119.600
615	PRAVDY	76.267	94.767
616	MYS SHMIDTA	68.900	-179.367
617	RATMANOVA	66.850	-169.133
618	ARICA	-18.467	-70.333
619	CALDERA	-27.067	-70.833
620	MALYI TAIMYR	78.083	106.817
621	KOLUCHIN	67.483	-174.650
622	UGORSKII SHAR	69.817	60.750
627	TOBA	34.467	136.850
634	IRAKLION	35.348	25.153
635	ONAHAMA	36.938	140.892
636	KIPTOPEKE BEACH	37.165	-75.988
637	TOWNSVILLE I	-19.250	146.833
638	REYKJAVIK	64.151	-21.940
639	TUMACO	1.833	-78.733
640	DUNAI	73.933	124.500
641	KOTELNYI	76.000	137.867
642	KIGILIAH	73.333	139.867
643	KOLOBRZEG	54.183	15.550
644	USTKA	54.583	16.867
645	WLADYSLAWOWO	54.800	18.417
646	ANDREIA	76.800	110.750
647	ZHELANIA II	76.950	68.550
648	GEIBERGA	77.600	101.517
649	MUOSTAH	71.550	130.033
650	CHETYREHSTOLBOVOI	70.633	162.483
651	BOLVANSKII NOS	70.450	59.083
652	PREOBRAZHENIA	74.667	112.933
655	RUSSKII	77.167	96.433
656	SOLNECHNAIA	78.200	103.267
657	SVIATOI NOS	72.833	140.733
658	ZEMLIA BUNGE	74.883	142.117
661	IZUHARA	34.200	129.300
662	PROVIDENIA	64.417	-173.233
663	MAIZURU I	35.483	135.400
664	TACLOBAN	11.250	125.000
665	ENEWETOK	11.367	162.350
667	MARII PRONCHISHEVOI	75.533	113.433
668	PUERTO ARMUELLES	8.267	-82.867
669	TOKUYAMA I	34.033	131.800
679	OMINATO	41.250	141.150
680	TROMSO	69.647	18.961
681	HARSTAD	68.801	16.548
682	KRISTIANSUND	63.114	7.734
683	BURNIE	-41.050	145.915
684	MURMANSK	68.967	33.050
685	SPLIT RT MARJANA	43.508	16.392
686	ACAPULCO	16.833	-99.917
687	MURMANSK II	68.967	33.050
688	FULFORD HARBOUR	48.767	-123.450
689	SALINA CRUZ	16.167	-95.200
690	PROGRESO	21.300	-89.667
692	COATZACOALCOS	18.150	-94.417
693	GUAYMAS	27.917	-110.900
695	LA PAZ	24.167	-110.350
696	MANGALORE	12.850	74.833
701	KAINAN	34.144	135.191
703	HANSTHOLM	57.119	8.596
704	VISE	79.500	76.983
707	UEDINENIA	77.500	82.200
708	BILLINGA	69.883	175.767
710	RUSSKAIA GAVAN II	76.183	62.583
711	RUSSKAYA GAVAN	76.200	62.583
712	MAZATLAN	23.200	-106.417
721	ASAMUSHI	40.898	140.859
722	YOKOSUKA	35.288	139.651
723	DALIAN	38.867	121.683
724	SEMBAWANG	1.467	103.833
725	FREEPORT	28.948	-95.308
726	CANANEIA	-25.017	-47.933
727	XIAMEN	24.450	118.067
728	IZVESTIA TSIK	75.950	82.950
729	GOLOMIANYI	79.550	90.617
730	AION	69.933	167.983
731	YANTAI	37.533	121.383
732	MORZHOVAIA	71.417	67.583
734	ISACHENKO	77.150	89.200
735	BUORHAIA	71.950	132.767
736	KOSYSTYI	73.650	109.733
737	MANZANILLO	19.050	-104.333
738	KRASNOFLOTSKIE	78.600	98.833
752	NEZUGASEKI	38.563	139.546
753	KASHIWAZAKI	37.357	138.508
754	LOWESTOFT	52.473	1.750
755	MILLPORT	55.750	-4.906
756	NAWILIWILI BAY	21.953	-159.355
757	UNALASKA	53.880	-166.537
758	HAMMERFEST	70.665	23.683
759	MAGUEYES ISLAND	17.970	-67.045
760	DUBROVNIK	42.658	18.063
761	ROVINJ	45.083	13.628
762	RODBYHAVN	54.656	11.349
763	LA CORUNA II	43.367	-8.400
764	LA PALOMA	-34.650	-54.150
765	BIRKENHEAD	53.400	-3.017
766	NEWPORT BAY	33.603	-117.882
767	TADIBE-IAHA	70.367	72.567
768	ALVARADO	18.767	-95.767
772	MONBETU I	44.350	143.367
775	SANDWICH MARINA	41.767	-70.500
776	BUZZARDS BAY	41.742	-70.617
786	REEDY POINT	39.558	-75.573
788	MONACO	43.729	7.421
789	KIEL-HOLTENAU	54.372	10.157
790	TERPIAI-TUMSA	73.550	118.667
791	LEIXOES	41.183	-8.700
792	VALKARKAI	70.083	170.933
795	ENSENADA	31.850	-116.633
796	CIUDAD DEL CARMEN	18.633	-91.850
808	SHIMIZU-MINATO	35.012	138.518
809	KOMATSUSHIMA	34.009	134.588
810	MISUMI	32.623	130.451
811	SAKAI	35.548	133.243
812	UNO	34.489	133.949
813	HAKODATE I	41.782	140.725
814	ABURATSU	31.577	131.409
815	TOSA SHIMIZU	32.779	132.959
816	WAKAYAMA	34.222	135.146
817	TAN-NOWA	34.339	135.178
818	LORD HOWE ISLAND	-31.517	159.067
819	MAR DEL PLATA	-38.033	-57.517
820	PORT ELIZABETH	-33.951	25.630
821	NORFOLK ISLAND	-29.058	167.954
822	BRISBANE	-27.367	153.167
823	MOKUOLOE ISLAND	21.432	-157.790
824	PETROPAVLOVSK-KAMCHATSKY	52.983	158.650
825	GLADSTONE	-23.854	151.314
826	SIMONS BAY	-34.188	18.440
827	NAGAEVO	59.550	150.717
828	GALVESTON I	29.285	-94.788
829	QUEEN CHARLOTTE CITY	53.250	-132.067
830	LERWICK	60.154	-1.140
831	PORT KEMBLA	-34.474	150.912
832	PALERMO	-34.567	-58.400
833	EDEN	-37.074	149.908
834	BUNBURY	-33.323	115.660
835	KARUMBA	-17.500	140.833
836	PORT NOLLOTH	-29.257	16.868
837	NEWCASTLE V	-32.924	151.789
838	HOBART	-42.877	147.341
839	TORSHAVN	62.017	-6.767
841	HONDAU	20.667	106.800
842	PORT RENFREW	48.550	-124.417
843	SANTA CRUZ DAS FLORES	39.450	-31.117
845	SHIMONOSEKI I	33.967	130.950
846	KOBE	34.683	135.183
847	TAKAMATSU	34.350	134.050
848	PORT JEFFERSON	40.950	-73.077
852	NOUMEA-CHALEIX	-22.300	166.433
856	NEW ROCHELLE	40.893	-73.782
857	MAR DEL PLATA	-38.033	-57.533
859	BELYI NOS	69.600	60.217
860	NAGOYA	35.083	136.883
910	MOSSEL BAY	-34.179	22.135
911	LUDERITZ	-26.643	15.155
912	MOZI	33.950	130.967
913	ARGENTINE ISLANDS	-65.246	-64.257
914	WALVIS BAY	-22.949	14.499
916	MALIN HEAD	55.367	-7.333
917	SOPOCHNAIA KARGA	71.867	82.700
918	TUXPAN	21.000	-97.333
919	PADRE ISLAND	26.068	-97.152
933	ZHAPO	21.583	111.817
934	KANMEN	28.083	121.283
935	DARWIN	-12.472	130.846
936	HEYSHAM	54.032	-2.920
937	ZHOHOVA	76.150	152.833
950	KNYSNA	-34.049	23.046
951	PORTNEUF	46.683	-71.883
952	SIBAURA	35.633	139.750
953	CAIRNS	-16.917	145.783
954	MOKPO	34.780	126.376
955	BUSAN	35.096	129.036
956	INCHEON	37.452	126.592
957	ALBANY	-35.034	117.893
958	SETE	43.398	3.699
960	ALICANTE II	38.333	-0.483
970	CHINHAE	35.150	128.650
979	LUSI	32.133	121.617
980	TOULON	43.113	5.915
981	GIBRALTAR	36.148	-5.365
982	DEVONPORT	50.368	-4.185
983	COCOS ISLAND	-12.117	96.894
984	BELLA BELLA	52.167	-128.133
985	CADIZ III	36.540	-6.286
996	PORT TARANAKI	-39.056	174.034
997	ULSAN	35.502	129.387
999	ST-FRANCOIS	47.000	-70.817
1001	SAN JUAN	18.458	-66.115
1002	TRIBENI	22.983	88.400
1003	HONNGU	18.800	105.767
1005	CHAMPLAIN	46.433	-72.400
1006	PESCHANYI	79.433	102.483
1007	WONSAN	39.167	127.450
1009	KOPER	45.567	13.750
1011	ACAJUTLA	13.567	-89.833
1012	KRENKELIA	80.617	58.050
1013	RINCON ISLAND	34.348	-119.442
1018	NASE II	28.383	129.500
1019	SAGYLLAH-ARY	73.150	128.883
1020	CIUDAD MADERO	22.250	-97.800
1026	ONISAKI	34.904	136.824
1027	OSHORO II	43.209	140.858
1028	HIROSIMA	34.353	132.465
1030	FUNCHAL	32.644	-16.913
1031	GERALDTON	-28.776	114.602
1032	ILHA FISCAL	-22.897	-43.167
1033	STONY POINT	-38.372	145.225
1034	TAI PO KAU	22.442	114.184
1036	AMRUM	54.617	8.383
1037	BORKUM	53.583	6.667
1038	PORT MANSFIELD	26.553	-97.422
1049	TEMA	5.617	0.000
1060	MIYAKE SIMA	34.067	139.481
1061	KOZU SIMA	34.209	139.132
1062	MATSUYAMA II	33.859	132.712
1064	MINAMI IZU	34.617	138.883
1065	WHANGAREI HARBOUR	-35.757	174.350
1066	JEJU	33.528	126.543
1067	ANCHORAGE	61.238	-149.890
1068	BRIDGEPORT	41.173	-73.182
1069	VICTOR HARBOUR	-35.562	138.635
1070	SELDOVIA	59.440	-151.720
1071	PORT HARDY	50.717	-127.483
1072	TUTICORIN	8.750	78.200
1074	ROSYTH	56.017	-3.450
1075	BAR	42.083	19.083
1078	POINTE ST. GILDAS	47.133	-2.250
1080	SANTO TOMAS DE CASTILLA	15.700	-88.617
1089	MAISAKA	34.682	137.609
1090	URAGAMI	33.558	135.896
1091	OKADA	34.789	139.391
1093	AWA SIMA	38.468	139.255
1094	HAKATA	33.619	130.408
1095	SAIGO	36.201	133.331
1096	NISINOOMOTE	30.735	130.992
1097	ODOMARI	31.024	130.689
1098	SUMOTO	34.341	134.907
1099	OSAKA	34.658	135.433
1100	NAGASAKI	32.735	129.866
1101	FUKUE	32.696	128.849
1102	OURA	32.977	130.221
1103	WAKKANAI	45.408	141.685
1104	ABASHIRI	44.019	144.286
1105	NAKANO SIMA	29.842	129.848
1106	FORT MYERS	26.647	-81.870
1107	NAPLES	26.132	-81.807
1108	MUKHO	37.550	129.116
1109	WICK	58.441	-3.086
1111	NANTUCKET ISLAND	41.285	-70.097
1112	ULLAPOOL	57.895	-5.158
1113	HELGEROA	58.995	9.856
1114	ESPERANCE	-33.871	121.895
1115	CARNARVON	-24.899	113.651
1116	WYNDHAM	-15.453	128.101
1121	PICTOU	45.683	-62.700
1128	ANTIPAIUTA	69.083	76.850
1146	OWASE	34.076	136.207
1147	SASEBO II	33.158	129.724
1148	TAJIRI	35.594	134.316
1149	MIYAKO II	39.643	141.975
1150	SHIRAHAMA	33.684	135.375
1151	NAHA	26.213	127.665
1152	PATRICIA BAY	48.650	-123.450
1153	CAPE MAY	38.968	-74.960
1154	BUNDABERG	-24.767	152.383
1155	YEOSU	34.747	127.766
1156	DAUPHIN ISLAND	30.250	-88.075
1157	WEIPA	-12.667	141.867
1158	YARMOUTH	43.833	-66.133
1159	BROOME	-18.001	122.219
1160	MILNER BAY	-13.860	136.416
1161	PARADIP	20.267	86.700
1164	RABAUL	-4.200	152.183
1190	MIKUNI	36.255	136.149
1191	KATSUURA	35.129	140.249
1193	APALACHICOLA	29.727	-84.982
1194	MURORAN	42.350	140.950
1195	CAPE TOWN	-33.905	18.435
1196	SOUTH BEACH	44.625	-124.042
1197	FYNSHAV	54.995	9.987
1199	STE-ANNE-DES-MONTS	49.133	-66.483
1200	SE-LAHA	70.150	72.567
1209	KURE IV	34.241	132.550
1210	TOKUYAMA II	34.041	131.803
1211	SPIKARNA	62.363	17.531
1212	UWAJIMA II	33.227	132.551
1213	RIVIERE-AU-RENARD	49.000	-64.383
1214	ILFRACOMBE	51.211	-4.112
1215	PORTPATRICK	54.843	-5.120
1216	SPRING BAY	-42.546	147.933
1217	MAJURO-B	7.100	171.367
1218	BAIE COMEAU	49.233	-68.133
1219	TADOUSSAC	48.133	-69.717
1232	SOUDHAS	35.487	24.082
1233	LEROS	37.130	26.848
1234	SIROS	37.440	24.946
1236	GOTEBORG - TORSHAMNEN	57.685	11.791
1237	KHALKIS NORTH	38.472	23.593
1238	ALEXANDROUPOLIS	40.844	25.878
1239	LEVKAS	38.835	20.712
1240	KATAKOLON	37.645	21.320
1241	RORVIK	64.859	11.230
1242	BAMFIELD	48.850	-125.133
1243	RHODOS	36.442	28.236
1244	ST-JOSEPH-DE-LA-RIVE	47.450	-70.367
1245	NEW  WESTMINSTER	49.200	-122.917
1246	HAY POINT	-21.283	149.300
1247	PORT TUDY	47.644	-3.446
1248	SULTAN SHOAL	1.233	103.650
1249	MARMAGAO	15.417	73.800
1250	PATRAI	38.417	21.729
1252	MALAKAL-B	7.333	134.467
1253	RIKITEA	-23.122	-134.967
1255	STEVESTON	49.117	-123.183
1263	OMAEZAKI II	34.608	138.222
1264	OGA	39.942	139.706
1265	AKUNE	32.017	130.191
1266	HACHINOHE II	40.532	141.528
1267	HONNINGSVAG	70.980	25.973
1268	BOOBY ISLAND	-10.603	141.910
1269	CHARLESTON II	43.345	-124.322
1270	HALDIA	22.033	88.100
1271	USHUAIA II	-54.817	-68.217
1272	EASTER ISLAND-E	-27.155	-109.473
1274	CALLAO 2	-12.050	-77.150
1275	JURONG	1.300	103.717
1293	OITA II	33.266	131.687
1294	LE CONQUET	48.359	-4.781
1295	CAMBRIDGE II	38.573	-76.068
1296	URAKAWA II	42.167	142.767
1297	CABO DE SAN ANTONIO	21.900	-84.900
1299	NORTH SYDNEY	46.217	-60.250
1300	INCE POINT	-10.508	142.310
1301	CONCARNEAU	47.874	-3.907
1306	HAGI	34.433	131.417
1318	KARIYA	33.473	129.849
1320	KURE I	33.334	133.243
1321	ARGENTIA	47.300	-53.983
1322	SEPT-ILES	50.200	-66.400
1323	CAMPBELL RIVER	50.017	-125.233
1324	POHANG	36.047	129.384
1325	PORT TOWNSEND	48.112	-122.757
